[1012/141244:INFO:CONSOLE(1220)] "s:ac://start/?timelimit=0&model=ks_mclaren_650_gt3&track=monza&skin=00_racing_59", source: ac://theme/default/js/ui.js (1220)
[1012/141244:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/141246:INFO:CONSOLE(1386)] "AC active", source: ac://theme/default/js/ui.js (1386)
[1012/141347:INFO:CONSOLE(1400)] "AC stopped", source: ac://theme/default/js/ui.js (1400)
[1012/141347:INFO:CONSOLE(4386)] "Returned from session", source: ac://theme/default/js/ui.js (4386)
[1012/141347:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/141347:INFO:CONSOLE(628)] "UIResults refreshing", source:  (628)
[1012/141347:INFO:CONSOLE(113)] "Limiting results for 1 to 0", source:  (113)
[1012/141347:INFO:CONSOLE(128)] "Processing event: 0", source:  (128)
[1012/141347:INFO:CONSOLE(141)] ">>> UIResults session read:", source:  (141)
[1012/141347:INFO:CONSOLE(645)] "UIResults populateresult: false", source:  (645)
[1012/141347:INFO:CONSOLE(666)] ">>> UIResults Registered last event: 1697120025665", source:  (666)
[1012/141347:INFO:CONSOLE(1578)] "Displaying results", source: ac://theme/default/js/ui.js (1578)
[1012/141347:INFO:CONSOLE(687)] ">>> UIResults, invalid: true populateresult:false", source:  (687)
[1012/141347:INFO:CONSOLE(693)] "Invalid results", source:  (693)
[1012/141347:INFO:CONSOLE(279)] "replays: 0 loaded", source: ac://js/__AC.js (279)
[1012/141350:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/141352:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/141354:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/141522:INFO:CONSOLE(2999)] "cubemaps", source: ac://theme/default/js/ui.js (2999)
[1012/141522:INFO:CONSOLE(2999)] "cubemaps", source: ac://theme/default/js/ui.js (2999)
[1012/141546:INFO:CONSOLE(573)] "restoring previous session: practice", source: ac://theme/default/js/ui.js (573)
[1012/141546:INFO:CONSOLE(4604)] "setting session type to: practice", source: ac://theme/default/js/ui.js (4604)
[1012/141546:INFO:CONSOLE(4429)] "No tracks filtered", source: ac://theme/default/js/ui.js (4429)
[1012/141546:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/141546:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/141546:INFO:CONSOLE(440)] ">>> Summary redraw: opponents", source: ac://theme/default/js/ui.js (440)
[1012/141546:INFO:CONSOLE(1724)] "clicked filter tracks", source: ac://theme/default/js/ui.js (1724)
[1012/141546:INFO:CONSOLE(1831)] "track tag selected: all", source: ac://theme/default/js/ui.js (1831)
[1012/141546:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/141548:INFO:CONSOLE(810)] "startrace clicked", source: ac://theme/default/js/ui.js (810)
[1012/141550:INFO:CONSOLE(1220)] "s:ac://start/?timelimit=0&model=ks_mclaren_650_gt3&track=monza&skin=00_racing_59", source: ac://theme/default/js/ui.js (1220)
[1012/141550:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/141551:INFO:CONSOLE(1386)] "AC active", source: ac://theme/default/js/ui.js (1386)
[1012/141703:INFO:CONSOLE(1400)] "AC stopped", source: ac://theme/default/js/ui.js (1400)
[1012/141703:INFO:CONSOLE(4386)] "Returned from session", source: ac://theme/default/js/ui.js (4386)
[1012/141703:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/141703:INFO:CONSOLE(628)] "UIResults refreshing", source:  (628)
[1012/141703:INFO:CONSOLE(113)] "Limiting results for 1 to 0", source:  (113)
[1012/141703:INFO:CONSOLE(128)] "Processing event: 0", source:  (128)
[1012/141703:INFO:CONSOLE(141)] ">>> UIResults session read:", source:  (141)
[1012/141703:INFO:CONSOLE(645)] "UIResults populateresult: false", source:  (645)
[1012/141703:INFO:CONSOLE(666)] ">>> UIResults Registered last event: 1697120221585", source:  (666)
[1012/141703:INFO:CONSOLE(1578)] "Displaying results", source: ac://theme/default/js/ui.js (1578)
[1012/141703:INFO:CONSOLE(687)] ">>> UIResults, invalid: true populateresult:false", source:  (687)
[1012/141703:INFO:CONSOLE(693)] "Invalid results", source:  (693)
[1012/141703:INFO:CONSOLE(279)] "replays: 0 loaded", source: ac://js/__AC.js (279)
[1012/141704:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/141708:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/141708:INFO:CONSOLE(1443)] "ACControlsEvent: Visible, true", source: ac://theme/default/js/ui.js (1443)
[1012/141852:INFO:CONSOLE(1443)] "ACControlsEvent: Visible, false", source: ac://theme/default/js/ui.js (1443)
[1012/141852:INFO:CONSOLE(1458)] "Applying assists", source: ac://theme/default/js/ui.js (1458)
[1012/141853:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/141853:INFO:CONSOLE(573)] "restoring previous session: practice", source: ac://theme/default/js/ui.js (573)
[1012/141853:INFO:CONSOLE(4604)] "setting session type to: practice", source: ac://theme/default/js/ui.js (4604)
[1012/141853:INFO:CONSOLE(4429)] "No tracks filtered", source: ac://theme/default/js/ui.js (4429)
[1012/141853:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/141853:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/141853:INFO:CONSOLE(440)] ">>> Summary redraw: opponents", source: ac://theme/default/js/ui.js (440)
[1012/141853:INFO:CONSOLE(1724)] "clicked filter tracks", source: ac://theme/default/js/ui.js (1724)
[1012/141853:INFO:CONSOLE(1831)] "track tag selected: all", source: ac://theme/default/js/ui.js (1831)
[1012/141853:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/141855:INFO:CONSOLE(810)] "startrace clicked", source: ac://theme/default/js/ui.js (810)
[1012/141857:INFO:CONSOLE(1220)] "s:ac://start/?timelimit=0&model=ks_mclaren_650_gt3&track=monza&skin=00_racing_59", source: ac://theme/default/js/ui.js (1220)
[1012/141857:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/141857:INFO:CONSOLE(1386)] "AC active", source: ac://theme/default/js/ui.js (1386)
[1012/142210:INFO:CONSOLE(1400)] "AC stopped", source: ac://theme/default/js/ui.js (1400)
[1012/142210:INFO:CONSOLE(4386)] "Returned from session", source: ac://theme/default/js/ui.js (4386)
[1012/142210:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142210:INFO:CONSOLE(628)] "UIResults refreshing", source:  (628)
[1012/142210:INFO:CONSOLE(113)] "Limiting results for 1 to 0", source:  (113)
[1012/142210:INFO:CONSOLE(128)] "Processing event: 0", source:  (128)
[1012/142210:INFO:CONSOLE(141)] ">>> UIResults session read:", source:  (141)
[1012/142211:INFO:CONSOLE(645)] "UIResults populateresult: false", source:  (645)
[1012/142211:INFO:CONSOLE(666)] ">>> UIResults Registered last event: 1697120530563", source:  (666)
[1012/142211:INFO:CONSOLE(1578)] "Displaying results", source: ac://theme/default/js/ui.js (1578)
[1012/142211:INFO:CONSOLE(687)] ">>> UIResults, invalid: true populateresult:false", source:  (687)
[1012/142211:INFO:CONSOLE(693)] "Invalid results", source:  (693)
[1012/142211:INFO:CONSOLE(279)] "replays: 0 loaded", source: ac://js/__AC.js (279)
[1012/142212:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/142215:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/142216:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/142216:INFO:CONSOLE(1443)] "ACControlsEvent: Visible, true", source: ac://theme/default/js/ui.js (1443)
[1012/142248:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/142640:INFO:CONSOLE(1443)] "ACControlsEvent: Visible, false", source: ac://theme/default/js/ui.js (1443)
[1012/142640:INFO:CONSOLE(1458)] "Applying assists", source: ac://theme/default/js/ui.js (1458)
[1012/142642:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/142642:INFO:CONSOLE(573)] "restoring previous session: practice", source: ac://theme/default/js/ui.js (573)
[1012/142642:INFO:CONSOLE(4604)] "setting session type to: practice", source: ac://theme/default/js/ui.js (4604)
[1012/142642:INFO:CONSOLE(4429)] "No tracks filtered", source: ac://theme/default/js/ui.js (4429)
[1012/142642:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142642:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142642:INFO:CONSOLE(440)] ">>> Summary redraw: opponents", source: ac://theme/default/js/ui.js (440)
[1012/142642:INFO:CONSOLE(1724)] "clicked filter tracks", source: ac://theme/default/js/ui.js (1724)
[1012/142642:INFO:CONSOLE(1831)] "track tag selected: all", source: ac://theme/default/js/ui.js (1831)
[1012/142642:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142643:INFO:CONSOLE(573)] "restoring previous session: practice", source: ac://theme/default/js/ui.js (573)
[1012/142643:INFO:CONSOLE(4604)] "setting session type to: practice", source: ac://theme/default/js/ui.js (4604)
[1012/142643:INFO:CONSOLE(4429)] "No tracks filtered", source: ac://theme/default/js/ui.js (4429)
[1012/142643:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142643:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142643:INFO:CONSOLE(440)] ">>> Summary redraw: opponents", source: ac://theme/default/js/ui.js (440)
[1012/142643:INFO:CONSOLE(1724)] "clicked filter tracks", source: ac://theme/default/js/ui.js (1724)
[1012/142643:INFO:CONSOLE(1831)] "track tag selected: all", source: ac://theme/default/js/ui.js (1831)
[1012/142643:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142645:INFO:CONSOLE(810)] "startrace clicked", source: ac://theme/default/js/ui.js (810)
[1012/142647:INFO:CONSOLE(1220)] "s:ac://start/?timelimit=0&model=ks_mclaren_650_gt3&track=monza&skin=00_racing_59", source: ac://theme/default/js/ui.js (1220)
[1012/142647:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/142647:INFO:CONSOLE(1386)] "AC active", source: ac://theme/default/js/ui.js (1386)
[1012/142854:INFO:CONSOLE(1400)] "AC stopped", source: ac://theme/default/js/ui.js (1400)
[1012/142854:INFO:CONSOLE(4386)] "Returned from session", source: ac://theme/default/js/ui.js (4386)
[1012/142854:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142854:INFO:CONSOLE(628)] "UIResults refreshing", source:  (628)
[1012/142854:INFO:CONSOLE(113)] "Limiting results for 1 to 0", source:  (113)
[1012/142854:INFO:CONSOLE(128)] "Processing event: 0", source:  (128)
[1012/142854:INFO:CONSOLE(141)] ">>> UIResults session read:", source:  (141)
[1012/142854:INFO:CONSOLE(645)] "UIResults populateresult: false", source:  (645)
[1012/142854:INFO:CONSOLE(666)] ">>> UIResults Registered last event: 1697120932655", source:  (666)
[1012/142854:INFO:CONSOLE(1578)] "Displaying results", source: ac://theme/default/js/ui.js (1578)
[1012/142854:INFO:CONSOLE(687)] ">>> UIResults, invalid: true populateresult:false", source:  (687)
[1012/142854:INFO:CONSOLE(693)] "Invalid results", source:  (693)
[1012/142854:INFO:CONSOLE(279)] "replays: 0 loaded", source: ac://js/__AC.js (279)
[1012/142857:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/142859:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/142859:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/142900:INFO:CONSOLE(573)] "restoring previous session: practice", source: ac://theme/default/js/ui.js (573)
[1012/142900:INFO:CONSOLE(4604)] "setting session type to: practice", source: ac://theme/default/js/ui.js (4604)
[1012/142900:INFO:CONSOLE(4429)] "No tracks filtered", source: ac://theme/default/js/ui.js (4429)
[1012/142900:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142900:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142900:INFO:CONSOLE(440)] ">>> Summary redraw: opponents", source: ac://theme/default/js/ui.js (440)
[1012/142900:INFO:CONSOLE(1724)] "clicked filter tracks", source: ac://theme/default/js/ui.js (1724)
[1012/142900:INFO:CONSOLE(1831)] "track tag selected: all", source: ac://theme/default/js/ui.js (1831)
[1012/142900:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142904:INFO:CONSOLE(1443)] "ACControlsEvent: Visible, true", source: ac://theme/default/js/ui.js (1443)
[1012/142909:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/142950:INFO:CONSOLE(1443)] "ACControlsEvent: Visible, false", source: ac://theme/default/js/ui.js (1443)
[1012/142950:INFO:CONSOLE(1458)] "Applying assists", source: ac://theme/default/js/ui.js (1458)
[1012/142951:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/142952:INFO:CONSOLE(573)] "restoring previous session: practice", source: ac://theme/default/js/ui.js (573)
[1012/142952:INFO:CONSOLE(4604)] "setting session type to: practice", source: ac://theme/default/js/ui.js (4604)
[1012/142952:INFO:CONSOLE(4429)] "No tracks filtered", source: ac://theme/default/js/ui.js (4429)
[1012/142952:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142952:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142952:INFO:CONSOLE(440)] ">>> Summary redraw: opponents", source: ac://theme/default/js/ui.js (440)
[1012/142952:INFO:CONSOLE(1724)] "clicked filter tracks", source: ac://theme/default/js/ui.js (1724)
[1012/142952:INFO:CONSOLE(1831)] "track tag selected: all", source: ac://theme/default/js/ui.js (1831)
[1012/142952:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/142953:INFO:CONSOLE(810)] "startrace clicked", source: ac://theme/default/js/ui.js (810)
[1012/142954:INFO:CONSOLE(1220)] "s:ac://start/?timelimit=0&model=ks_mclaren_650_gt3&track=monza&skin=00_racing_59", source: ac://theme/default/js/ui.js (1220)
[1012/142955:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/142956:INFO:CONSOLE(1386)] "AC active", source: ac://theme/default/js/ui.js (1386)
[1012/143614:INFO:CONSOLE(1400)] "AC stopped", source: ac://theme/default/js/ui.js (1400)
[1012/143614:INFO:CONSOLE(4386)] "Returned from session", source: ac://theme/default/js/ui.js (4386)
[1012/143614:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/143614:INFO:CONSOLE(628)] "UIResults refreshing", source:  (628)
[1012/143614:INFO:CONSOLE(113)] "Limiting results for 1 to 0", source:  (113)
[1012/143614:INFO:CONSOLE(128)] "Processing event: 0", source:  (128)
[1012/143614:INFO:CONSOLE(141)] ">>> UIResults session read:", source:  (141)
[1012/143614:INFO:CONSOLE(645)] "UIResults populateresult: false", source:  (645)
[1012/143614:INFO:CONSOLE(666)] ">>> UIResults Registered last event: 1697121374072", source:  (666)
[1012/143614:INFO:CONSOLE(1578)] "Displaying results", source: ac://theme/default/js/ui.js (1578)
[1012/143614:INFO:CONSOLE(687)] ">>> UIResults, invalid: true populateresult:false", source:  (687)
[1012/143614:INFO:CONSOLE(693)] "Invalid results", source:  (693)
[1012/143614:INFO:CONSOLE(279)] "replays: 0 loaded", source: ac://js/__AC.js (279)
[1012/143616:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/143618:INFO:CONSOLE(1443)] "ACControlsEvent: Visible, true", source: ac://theme/default/js/ui.js (1443)
[1012/143626:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/143656:INFO:CONSOLE(1443)] "ACControlsEvent: Visible, false", source: ac://theme/default/js/ui.js (1443)
[1012/143656:INFO:CONSOLE(1458)] "Applying assists", source: ac://theme/default/js/ui.js (1458)
[1012/143656:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/143657:INFO:CONSOLE(573)] "restoring previous session: practice", source: ac://theme/default/js/ui.js (573)
[1012/143657:INFO:CONSOLE(4604)] "setting session type to: practice", source: ac://theme/default/js/ui.js (4604)
[1012/143657:INFO:CONSOLE(4429)] "No tracks filtered", source: ac://theme/default/js/ui.js (4429)
[1012/143657:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/143657:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/143657:INFO:CONSOLE(440)] ">>> Summary redraw: opponents", source: ac://theme/default/js/ui.js (440)
[1012/143657:INFO:CONSOLE(1724)] "clicked filter tracks", source: ac://theme/default/js/ui.js (1724)
[1012/143657:INFO:CONSOLE(1831)] "track tag selected: all", source: ac://theme/default/js/ui.js (1831)
[1012/143657:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/143659:INFO:CONSOLE(810)] "startrace clicked", source: ac://theme/default/js/ui.js (810)
[1012/143700:INFO:CONSOLE(1220)] "s:ac://start/?timelimit=0&model=ks_mclaren_650_gt3&track=monza&skin=00_racing_59", source: ac://theme/default/js/ui.js (1220)
[1012/143700:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/143702:INFO:CONSOLE(1386)] "AC active", source: ac://theme/default/js/ui.js (1386)
[1012/143839:INFO:CONSOLE(1400)] "AC stopped", source: ac://theme/default/js/ui.js (1400)
[1012/143839:INFO:CONSOLE(4386)] "Returned from session", source: ac://theme/default/js/ui.js (4386)
[1012/143839:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/143839:INFO:CONSOLE(628)] "UIResults refreshing", source:  (628)
[1012/143839:INFO:CONSOLE(113)] "Limiting results for 1 to 0", source:  (113)
[1012/143839:INFO:CONSOLE(128)] "Processing event: 0", source:  (128)
[1012/143839:INFO:CONSOLE(141)] ">>> UIResults session read:", source:  (141)
[1012/143840:INFO:CONSOLE(645)] "UIResults populateresult: false", source:  (645)
[1012/143840:INFO:CONSOLE(666)] ">>> UIResults Registered last event: 1697121517966", source:  (666)
[1012/143840:INFO:CONSOLE(1578)] "Displaying results", source: ac://theme/default/js/ui.js (1578)
[1012/143840:INFO:CONSOLE(687)] ">>> UIResults, invalid: true populateresult:false", source:  (687)
[1012/143840:INFO:CONSOLE(693)] "Invalid results", source:  (693)
[1012/143840:INFO:CONSOLE(279)] "replays: 0 loaded", source: ac://js/__AC.js (279)
[1012/143841:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/143844:INFO:CONSOLE(1443)] "ACControlsEvent: Visible, true", source: ac://theme/default/js/ui.js (1443)
[1012/143853:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/143902:INFO:CONSOLE(1443)] "ACControlsEvent: Visible, false", source: ac://theme/default/js/ui.js (1443)
[1012/143902:INFO:CONSOLE(1458)] "Applying assists", source: ac://theme/default/js/ui.js (1458)
[1012/143902:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/143902:INFO:CONSOLE(573)] "restoring previous session: practice", source: ac://theme/default/js/ui.js (573)
[1012/143902:INFO:CONSOLE(4604)] "setting session type to: practice", source: ac://theme/default/js/ui.js (4604)
[1012/143902:INFO:CONSOLE(4429)] "No tracks filtered", source: ac://theme/default/js/ui.js (4429)
[1012/143902:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/143902:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/143902:INFO:CONSOLE(440)] ">>> Summary redraw: opponents", source: ac://theme/default/js/ui.js (440)
[1012/143902:INFO:CONSOLE(1724)] "clicked filter tracks", source: ac://theme/default/js/ui.js (1724)
[1012/143902:INFO:CONSOLE(1831)] "track tag selected: all", source: ac://theme/default/js/ui.js (1831)
[1012/143902:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/143904:INFO:CONSOLE(810)] "startrace clicked", source: ac://theme/default/js/ui.js (810)
[1012/143906:INFO:CONSOLE(1220)] "s:ac://start/?timelimit=0&model=ks_mclaren_650_gt3&track=monza&skin=00_racing_59", source: ac://theme/default/js/ui.js (1220)
[1012/143906:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/143907:INFO:CONSOLE(1386)] "AC active", source: ac://theme/default/js/ui.js (1386)
[1012/143947:INFO:CONSOLE(1400)] "AC stopped", source: ac://theme/default/js/ui.js (1400)
[1012/143947:INFO:CONSOLE(4386)] "Returned from session", source: ac://theme/default/js/ui.js (4386)
[1012/143947:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/143947:INFO:CONSOLE(628)] "UIResults refreshing", source:  (628)
[1012/143947:INFO:CONSOLE(113)] "Limiting results for 1 to 0", source:  (113)
[1012/143947:INFO:CONSOLE(128)] "Processing event: 0", source:  (128)
[1012/143947:INFO:CONSOLE(141)] ">>> UIResults session read:", source:  (141)
[1012/143947:INFO:CONSOLE(645)] "UIResults populateresult: false", source:  (645)
[1012/143947:INFO:CONSOLE(666)] ">>> UIResults Registered last event: 1697121585819", source:  (666)
[1012/143947:INFO:CONSOLE(1578)] "Displaying results", source: ac://theme/default/js/ui.js (1578)
[1012/143947:INFO:CONSOLE(687)] ">>> UIResults, invalid: true populateresult:false", source:  (687)
[1012/143947:INFO:CONSOLE(693)] "Invalid results", source:  (693)
[1012/143947:INFO:CONSOLE(279)] "replays: 0 loaded", source: ac://js/__AC.js (279)
[1012/143948:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/143951:INFO:CONSOLE(1443)] "ACControlsEvent: Visible, true", source: ac://theme/default/js/ui.js (1443)
[1012/143953:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/144006:INFO:CONSOLE(1443)] "ACControlsEvent: Visible, false", source: ac://theme/default/js/ui.js (1443)
[1012/144006:INFO:CONSOLE(1458)] "Applying assists", source: ac://theme/default/js/ui.js (1458)
[1012/144007:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/144007:INFO:CONSOLE(573)] "restoring previous session: practice", source: ac://theme/default/js/ui.js (573)
[1012/144007:INFO:CONSOLE(4604)] "setting session type to: practice", source: ac://theme/default/js/ui.js (4604)
[1012/144007:INFO:CONSOLE(4429)] "No tracks filtered", source: ac://theme/default/js/ui.js (4429)
[1012/144007:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144007:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144007:INFO:CONSOLE(440)] ">>> Summary redraw: opponents", source: ac://theme/default/js/ui.js (440)
[1012/144007:INFO:CONSOLE(1724)] "clicked filter tracks", source: ac://theme/default/js/ui.js (1724)
[1012/144007:INFO:CONSOLE(1831)] "track tag selected: all", source: ac://theme/default/js/ui.js (1831)
[1012/144007:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144008:INFO:CONSOLE(810)] "startrace clicked", source: ac://theme/default/js/ui.js (810)
[1012/144010:INFO:CONSOLE(1220)] "s:ac://start/?timelimit=0&model=ks_mclaren_650_gt3&track=monza&skin=00_racing_59", source: ac://theme/default/js/ui.js (1220)
[1012/144010:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/144011:INFO:CONSOLE(1386)] "AC active", source: ac://theme/default/js/ui.js (1386)
[1012/144609:INFO:CONSOLE(1400)] "AC stopped", source: ac://theme/default/js/ui.js (1400)
[1012/144609:INFO:CONSOLE(4386)] "Returned from session", source: ac://theme/default/js/ui.js (4386)
[1012/144609:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144609:INFO:CONSOLE(628)] "UIResults refreshing", source:  (628)
[1012/144609:INFO:CONSOLE(113)] "Limiting results for 1 to 0", source:  (113)
[1012/144609:INFO:CONSOLE(128)] "Processing event: 0", source:  (128)
[1012/144609:INFO:CONSOLE(141)] ">>> UIResults session read:", source:  (141)
[1012/144609:INFO:CONSOLE(645)] "UIResults populateresult: true", source:  (645)
[1012/144609:INFO:CONSOLE(666)] ">>> UIResults Registered last event: 1697121967040", source:  (666)
[1012/144609:INFO:CONSOLE(1578)] "Displaying results", source: ac://theme/default/js/ui.js (1578)
[1012/144609:INFO:CONSOLE(687)] ">>> UIResults, invalid: false populateresult:true", source:  (687)
[1012/144609:INFO:CONSOLE(279)] "replays: 0 loaded", source: ac://js/__AC.js (279)
[1012/144609:INFO:CONSOLE(146)] ">>> UIPbManager new pb for ks_mclaren_650_gt3@monza: 224479", source:  (146)
[1012/144611:INFO:CONSOLE(190)] ">>> UIPbManager", source:  (190)
[1012/144611:INFO:CONSOLE(687)] "updating pb list", source:  (687)
[1012/144611:INFO:CONSOLE(707)] ">>> UIPbManager refreshing PB grid", source:  (707)
[1012/144611:INFO:CONSOLE(88)] "Combo change - PB loading for:ks_mclaren_650_gt3 @ monza", source:  (88)
[1012/144612:INFO:CONSOLE(70)] "Updating personalbest.ini", source:  (70)
[1012/144612:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/144613:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/144638:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/144647:INFO:CONSOLE(573)] "restoring previous session: practice", source: ac://theme/default/js/ui.js (573)
[1012/144647:INFO:CONSOLE(4604)] "setting session type to: practice", source: ac://theme/default/js/ui.js (4604)
[1012/144647:INFO:CONSOLE(4429)] "No tracks filtered", source: ac://theme/default/js/ui.js (4429)
[1012/144647:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144647:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144647:INFO:CONSOLE(440)] ">>> Summary redraw: opponents", source: ac://theme/default/js/ui.js (440)
[1012/144647:INFO:CONSOLE(1724)] "clicked filter tracks", source: ac://theme/default/js/ui.js (1724)
[1012/144647:INFO:CONSOLE(1831)] "track tag selected: all", source: ac://theme/default/js/ui.js (1831)
